Identifier,Identifier format,GUID,Name,Name format,Discipline,Module,State,Tag Type 1 Name,Tag Type 1 Tag 1 Name,Tag Type 2 Name,Tag Type 2 Tag 1 Name,Tag Type 3 Name,Tag Type 3 Tag 1 Name,Tag Type 4 Name,Tag Type 4 Tag 1 Name,Tag Type 5 Name,Tag Type 5 Tag 1 Name,Item Exposure Rate,Scoring Mode,Video,Item Stem,Type,Prompt,Orientation,Options Per Line,Scoring Type,Spot Visibility,Min associations,Max associations,Min Score,Max Score,Default Score,Video Interaction Play Mode,Video Delay,Show Confirmation Prompt,Line Count,Word Limit,Word Limit Action,Use Rich Text Editor,Enable MathML,Enable Code Editing,Show Word Count,Minimum Gap Display Width,Expected Length,Input Restriction,Decimal Places,Lower Bound,Upper Bound,Step,Extended Text Answer,Interaction Body,Source 1 Display order,Source 1 Text,Source 1 Match Min,Source 1 Match Max,Source 1 Correct,Source 1 Fixed,Source 1 Image,Source 1 Min Choices,Source 1 Max Choices,Source 2 Display order,Source 2 Text,Source 2 Match Min,Source 2 Match Max,Source 2 Correct,Source 2 Fixed,Source 2 Image,Source 2 Min Choices,Source 2 Max Choices,Source 3 Display order,Source 3 Text,Source 3 Match Min,Source 3 Match Max,Source 3 Correct,Source 3 Fixed,Source 3 Image,Source 3 Min Choices,Source 3 Max Choices,Source 4 Display order,Source 4 Text,Source 4 Match Min,Source 4 Match Max,Source 4 Correct,Source 4 Fixed,Source 4 Image,Source 4 Min Choices,Source 4 Max Choices,Source 5 Display order,Source 5 Text,Source 5 Match Min,Source 5 Match Max,Source 5 Correct,Source 5 Fixed,Source 5 Image,Source 5 Min Choices,Source 5 Max Choices,Destination 1 Text,Destination 1 Match Max,Destination 2 Text,Destination 2 Match Max,Destination 3 Text,Destination 3 Match Max,Destination 4 Text,Destination 4 Match Max,Destination 5 Text,Destination 5 Match Max,Shuffle,Answer 1,Answer 1 Score,Answer 1 Shape,Answer 1 Coordinates,Answer 2,Answer 2 Score,Answer 2 Shape,Answer 2 Coordinates,Answer 3,Answer 3 Score,Answer 3 Shape,Answer 3 Coordinates,Answer 4,Answer 4 Score,Answer 4 Shape,Answer 4 Coordinates,Answer 5,Answer 5 Score,Answer 5 Shape,Answer 5 Coordinates,Answer 6,Answer 6 Score,Answer 6 Shape,Answer 6 Coordinates,Answer 7,Answer 7 Score,Answer 7 Shape,Answer 7 Coordinates,Answer 8,Answer 8 Score,Answer 8 Shape,Answer 8 Coordinates,Answer 9,Answer 9 Score,Answer 9 Shape,Answer 9 Coordinates,Answer 10,Answer 10 Score,Answer 10 Shape,Answer 10 Coordinates,Correct,Correct 1,Correct 2,Correct 3,Correct 4,Correct 5,Correct 6,Correct 7,Correct 8,Correct 9,Correct 10,Order 1 Fixed,Order 1 Display Order,Order 1 Answer,Order 2 Fixed,Order 2 Display Order,Order 2 Answer,Order 3 Fixed,Order 3 Display Order,Order 3 Answer,Order 4 Fixed,Order 4 Display Order,Order 4 Answer,Order 5 Fixed,Order 5 Display Order,Order 5 Answer,Interaction 1 Interaction,Interaction 1 Confirmation Response,Interaction 1 Start Time,Interaction 1 End Time,Interaction 1 Score,Interaction 2 Interaction,Interaction 2 Confirmation Response,Interaction 2 Start Time,Interaction 2 End Time,Interaction 2 Score,Interaction 3 Interaction,Interaction 3 Confirmation Response,Interaction 3 Start Time,Interaction 3 End Time,Interaction 3 Score,Interaction 4 Interaction,Interaction 4 Confirmation Response,Interaction 4 Start Time,Interaction 4 End Time,Interaction 4 Score,Interaction 5 Interaction,Interaction 5 Confirmation Response,Interaction 5 Start Time,Interaction 5 End Time,Interaction 5 Score,Interaction 6 Interaction,Interaction 6 Confirmation Response,Interaction 6 Start Time,Interaction 6 End Time,Interaction 6 Score,Interaction 7 Interaction,Interaction 7 Confirmation Response,Interaction 7 Start Time,Interaction 7 End Time,Interaction 7 Score,Interaction 8 Interaction,Interaction 8 Confirmation Response,Interaction 8 Start Time,Interaction 8 End Time,Interaction 8 Score,Interaction 9 Interaction,Interaction 9 Confirmation Response,Interaction 9 Start Time,Interaction 9 End Time,Interaction 9 Score,Interaction 10 Interaction,Interaction 10 Confirmation Response,Interaction 10 Start Time,Interaction 10 End Time,Interaction 10 Score,Enable Live Marking & Feedback for this Item,Live Marking Format,Default Feedback Display Options,Default Feedback Use Auto-Generated Feedback,Default Feedback,Additional Feedback Display Options,Additional Feedback If Answer Is Incorrect,Additional Feedback If Answer Is Correct,Override Feedback 1 Condition,Override Feedback 1 Score,Override Feedback 1 Feedback Content,Override Feedback 2 Condition,Override Feedback 2 Score,Override Feedback 2 Feedback Content,Override Feedback 3 Condition,Override Feedback 3 Score,Override Feedback 3 Feedback Content,Override Feedback 4 Condition,Override Feedback 4 Score,Override Feedback 4 Feedback Content,Override Feedback 5 Condition,Override Feedback 5 Score,Override Feedback 5 Feedback Content,Override Feedback 6 Condition,Override Feedback 6 Score,Override Feedback 6 Feedback Content,Override Feedback 7 Condition,Override Feedback 7 Score,Override Feedback 7 Feedback Content,Override Feedback 8 Condition,Override Feedback 8 Score,Override Feedback 8 Feedback Content,Override Feedback 9 Condition,Override Feedback 9 Score,Override Feedback 9 Feedback Content,Override Feedback 10 Condition,Override Feedback 10 Score,Override Feedback 10 Feedback Content,Marking Scheme Component 1 Identifier,Marking Scheme Component 1 Name,Marking Scheme Component 1 Description,Marking Scheme Component 1 Available Score,Marking Scheme Component 1 Half Marks,Marking Scheme Component 2 Identifier,Marking Scheme Component 2 Name,Marking Scheme Component 2 Description,Marking Scheme Component 2 Available Score,Marking Scheme Component 2 Half Marks,Marking Scheme Component 3 Identifier,Marking Scheme Component 3 Name,Marking Scheme Component 3 Description,Marking Scheme Component 3 Available Score,Marking Scheme Component 3 Half Marks,Marking Scheme Component 4 Identifier,Marking Scheme Component 4 Name,Marking Scheme Component 4 Description,Marking Scheme Component 4 Available Score,Marking Scheme Component 4 Half Marks,Marking Scheme Component 5 Identifier,Marking Scheme Component 5 Name,Marking Scheme Component 5 Description,Marking Scheme Component 5 Available Score,Marking Scheme Component 5 Half Marks,Runtime Setup Instructions,Comment 1,Assigned to
delisit0007brmsosffvwa-028977,delisit0007{id},0dfc2b33-5d36-e911-80c0-2818787f88ef,DKT-037,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<span>If one or two of your wheels run off the edge of the roadway, you should -</span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slow down gradually and ease back onto the road.,,,,Slow down quickly by braking hard.,,,,Increase your speed and drive back on the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slow down gradually and ease back onto the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 13,DELI_SIT_S0007
delisit0007brmsosffvwa-028978,delisit0007{id},14fc2b33-5d36-e911-80c0-2818787f88ef,DKT-041,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<span>When reversing, you should -</span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take care and never reverse for a greater distance and time than is necessary.,,,,Unbuckle your seat belt so you can reverse as quickly as possible.,,,,Sound your horn to warn other drivers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sound your horn to warn other drivers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 14,DELI_SIT_S0007
delisit0007brmsosffvwa-028979,delisit0007{id},1bfc2b33-5d36-e911-80c0-2818787f88ef,DKT-033,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>When reversing, you should -&nbsp;</p><p></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sound your horn to warn other drivers.,,,,Unbuckle your seat belt so you can reverse as quickly as possible.,,,,Take care and never reverse for a greater distance and time than is necessary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take care and never reverse for a greater distance and time than is necessary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 15,DELI_SIT_S0007
delisit0007brmsosffvwa-028980,delisit0007{id},24fc2b33-5d36-e911-80c0-2818787f88ef,DKT-026,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Fatigue and Defensive Driving,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>Looking at the diagrams, how far from the approach side of a bus stop or a railway crossing are you allowed to stand or park your vehicle?&nbsp;</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,At least 20 metres.,,,,At least 50 metres.,,,,At least 5 metres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,At least 20 metres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-FDD 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028981,delisit0007{id},fd813039-5d36-e911-80c0-2818787f88ef,DKT-004,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Fatigue and Defensive Driving,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>If your vehicle is involved in an accident (regardless of the damage), what details must you give, to the other driver(s), if asked?</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No details at all until you have contacted your insurance company.,,,,"You must let them see your licence, take details, and give the name and address of the vehicle's owner.",,,,Only your name and address details if a Policeman asks for them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You must let them see your licence, take details, and give the name and address of the vehicle's owner.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-FDD 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028982,delisit0007{id},06823039-5d36-e911-80c0-2818787f88ef,DKT-044,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Intersections,License Class Tag Type,car,,,,,,,,<span>You must give way to pedestrians on a marked pedestrian crossing -</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If there is any danger of a collision.,,,,When they are crossing from your right only.,,,,When they are crossing from your left only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,When they are crossing from your right only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-Int 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028983,delisit0007{id},0d823039-5d36-e911-80c0-2818787f88ef,DKT-013,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Intersections,License Class Tag Type,car,,,,,,,,<p>Are you permitted to park on a median strip or traffic island?&nbsp;</p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, not at any time.",,,,"Yes, in daylight hours.",,,,"Yes, but for no more than 30 minutes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, not at any time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-Int 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028984,delisit0007{id},14823039-5d36-e911-80c0-2818787f88ef,DKT-048,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Negligent Driving,License Class Tag Type,car,,,,,,,,<span>Driving faster than the maximum speed limit is - </span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Never legally permitted. ",,,,"Permitted only when passing another vehicle. ",,,,"Only permitted when other vehicles are going faster than the speed limit. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Never legally permitted. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-ND 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028985,delisit0007{id},1b823039-5d36-e911-80c0-2818787f88ef,DKT-029,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Negligent Driving,License Class Tag Type,car,,,,,,,,"<p>When you see the headlights flashing on the front of a bus, what should you do?&nbsp;</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drive past the bus only while the lights are flashing.,,,,Stop and wait for the lights to stop flashing.,,,,"Be careful, there may be children about.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Be careful, there may be children about.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-ND 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028986,delisit0007{id},22823039-5d36-e911-80c0-2818787f88ef,DKT-030,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Pedestrians,License Class Tag Type,car,,,,,,,,"<p>Before driving a long distance at fast speed or carrying a full car load, you should -&nbsp;</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Have a large meal and a cup of coffee.,,,,"Check your tyre pressure, and if necessary, increase it to what the manufacturer recommends.",,,,"Make sure you have a street directory, so you know where you are going.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Check your tyre pressure, and if necessary, increase it to what the manufacturer recommends.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-Ped 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028987,delisit0007{id},29823039-5d36-e911-80c0-2818787f88ef,DKT-052,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Pedestrians,License Class Tag Type,car,,,,,,,,<span>To reduce the effect of alcohol before driving or riding you should -</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wait. The time depends on how much you have drunk.,,,,Drink black coffee.,,,,Have a glass of water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wait. The time depends on how much you have drunk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-Ped 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028988,delisit0007{id},30823039-5d36-e911-80c0-2818787f88ef,DKT-007,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Seat Belts/Restraints,License Class Tag Type,car,,,,,,,,<p>You should use your right-hand indicator when -</p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You are about to stop.,,,,You intend to slow down.,,,,"You intend to move to the right, at any time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You intend to move to the right, at any time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SBR 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028989,delisit0007{id},37823039-5d36-e911-80c0-2818787f88ef,DKT-067,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Seat Belts/Restraints,License Class Tag Type,car,,,,,,,,<span>The most effective device for protecting passengers when in an accident is -</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seat belts.,,,,Safety door latches.,,,,Padded instrument panels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seat belts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SBR 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028990,delisit0007{id},3e823039-5d36-e911-80c0-2818787f88ef,DKT-054,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Seat Belts/Restraints,License Class Tag Type,car,,,,,,,,<span>If you take medicine and then drink alcohol -</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It can have a particularly bad effect on your driving ability.,,,,The alcohol will have less effect than if taken alone.,,,,Your ability to react to emergencies will improve.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It can have a particularly bad effect on your driving ability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SBR 3,DELI_SIT_S0007
delisit0007brmsosffvwa-028991,delisit0007{id},45823039-5d36-e911-80c0-2818787f88ef,DKT-012,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Speed Limits,License Class Tag Type,car,,,,,,,,<p>You borrow a friend's car and find that the position of the driver's seat puts you sitting a long way from the steering wheel and controls. What should you do?&nbsp;</p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ask your friend for a cushion to place behind your back.,,,,Put up with the discomfort; you should not adjust another person's seat.,,,,Adjust the seat forward so it's right for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adjust the seat forward so it's right for you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SL 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028992,delisit0007{id},4c823039-5d36-e911-80c0-2818787f88ef,DKT-019,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Speed Limits,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>You should be particularly careful at this intersection because -&nbsp;&nbsp;</p><p></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The building blocks a good view of the side street.,,,,Intersections cause crashes.,,,,It looks a bit tricky.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The building blocks a good view of the side street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SL 2,DELI_SIT_S0007
delisit0007brmsosffvwa-028993,delisit0007{id},55823039-5d36-e911-80c0-2818787f88ef,DKT-045,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Speed Limits,License Class Tag Type,car,,,,,,,,"<span>When approaching a marked pedestrian crossing and no pedestrians are in sight, you should -</span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slow down and be ready to make a safe stop.,,,,Come to a complete stop before the crossing.,,,,"Go faster, in case a pedestrian steps onto the crossing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slow down and be ready to make a safe stop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-SL 3,DELI_SIT_S0007
delisit0007brmsosffvwa-028994,delisit0007{id},5c823039-5d36-e911-80c0-2818787f88ef,DKT-046,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Traffic Lights,License Class Tag Type,car,,,,,,,,"<span>A car is carrying a driver and 3 adult passengers. There are seat belts in all seating positions. By law, seat belts must be worn by -</span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All four people. ",,,,"Only the driver. ",,,,"Only the driver and front seat passenger. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All four people. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-TLI 1,DELI_SIT_S0007
delisit0007brmsosffvwa-028995,delisit0007{id},63823039-5d36-e911-80c0-2818787f88ef,DKT-005,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Traffic Lanes,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>When you see these lights flashing on the back of a bus, what should you do?&nbsp;</p><p></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overtake the bus only while the lights are flashing.,,,,Drive carefully at no more than 40 km/h.,,,,Stop and wait for the lights to stop flashing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drive carefully at no more than 40 km/h.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT RSE-TLA 1,DELI_SIT_S0007
